structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
212	1	N/A	-258.63888215880166	C6H14N4O	[M - H2O + H]+	URWJWACTTYMVHR	InChI=1S/C6H14N4O/c1-2-3-5(11)9-4-10-6(7)8/h2-4H2,1H3,(H,9,11)(H4,7,8,10)	null	CCCC(=O)NCN=C(N)N	-1.10000002	121338508	PubChem:(121338508)	2
213	1	N/A	-258.6872736621271	C6H14N4O	[M - H2O + H]+	VGUAXGCMKGZXCQ	InChI=1S/C6H14N4O/c1-6(2,8-9-7)5(11)10-3-4-10/h8-9H,3-4,7H2,1-2H3	null	CC(C)(C(=O)N1CC1)NNN	-1.29999995	138721730	PubChem:(138721730)	2
214	1	N/A	-258.7296931905012	C6H14N4O	[M - H2O + H]+	QICCFOPLGUYGAZ	InChI=1S/C6H14N4O/c1-2-10(5-6-11)4-3-8-9-7/h11H,2-6H2,1H3	null	CCN(CCN=[N+]=[N-])CCO	0.899999976	61396589	PubChem:(61396589)	2
215	1	N/A	-258.7810096522023	C6H14N4O	[M - H2O + H]+	HYWRBIFTJTYRBZ	InChI=1S/C6H14N4O/c7-9-6(11)5-10-3-1-8-2-4-10/h8H,1-5,7H2,(H,9,11)	null	C1CN(CCN1)CC(=O)NN	-1.79999995	45099474	PubChem:(45099474);PubMed	66
216	1	N/A	-259.0068314537785	C6H14N4O	[M - H2O + H]+	WTOUURUJMVOSNY	InChI=1S/C6H14N4O/c1-3-4(2)5(11)9-10-6(7)8/h4H,3H2,1-2H3,(H,9,11)(H4,7,8,10)	[N''-(2-methylbutanoylamino)carbamimidoyl]azanium	CCC(C)C(=O)NN=C(N)N	-0.200000003	23553910;136197662	PubChem:(23553910 136197662)	2
217	1	N/A	-259.12669380917066	C6H14N4O	[M - H2O + H]+	ZMHWSLRJHQZKSF	InChI=1S/C6H14N4O/c1-9-6(8)5(7)4-10(9)2-3-11/h5,8,11H,2-4,7H2,1H3	null	CN1C(=N)C(CN1CCO)N	-1.70000005	91567756	PubChem:(91567756)	2
218	1	N/A	-259.3571255695846	C6H14N4O	[M - H2O + H]+	SMUIMKKKRYVLIO	InChI=1S/C6H14N4O/c1-5(7)9-3-4-10-6(11)8-2/h3-4H2,1-2H3,(H2,7,9)(H2,8,10,11)	null	CC(=NCCNC(=O)NC)N	-1.60000002	130944218	PubChem:(130944218)	2
219	1	N/A	-259.4340175937427	C6H14N4O	[M - H2O + H]+	WBYNQIOCJVAVRC	InChI=1S/C6H14N4O/c7-3-5(8)6(11)10-2-1-9-4-10/h5,9H,1-4,7-8H2	null	C1CN(CN1)C(=O)C(CN)N	-2.70000005	66836654	PubChem:(66836654)	2
220	1	N/A	-259.7879427622099	C6H14N4O	[M - H2O + H]+	OPJTZJDSUVWTIB	InChI=1S/C6H14N4O/c1-6(2,11-3)4-9-10-5(7)8/h4H,1-3H3,(H4,7,8,10)	null	CC(C)(C=NN=C(N)N)OC	-0.699999988	130680488	PubChem:(130680488)	2
221	1	N/A	-260.0162788764176	C6H14N4O	[M - H2O + H]+	MJIPLTXYDYRMOF	InChI=1S/C6H14N4O/c1-5-4-8-2-3-10(5)9-6(7)11/h5,8H,2-4H2,1H3,(H3,7,9,11)	null	CC1CNCCN1NC(=O)N	-1.0	67872921	PubChem:(67872921)	2
222	1	N/A	-260.03624879514575	C6H14N4O	[M - H2O + H]+	OBYXSFUDODRUQA	InChI=1S/C6H14N4O/c1-4-5(2)10-7-6(11)9(3)8-10/h5,8H,4H2,1-3H3,(H,7,11)	null	CCC(C)N1NC(=O)N(N1)C	0.800000012	90353905;90353906	PubChem:(90353905 90353906)	2
223	1	N/A	-260.31749968981785	C6H14N4O	[M - H2O + H]+	VYEMHDDCCMOLHU	InChI=1S/C6H14N4O/c7-9-5-6(11)10-3-1-8-2-4-10/h8-9H,1-5,7H2	null	C1CN(CCN1)C(=O)CNN	-2.0999999	77230565	PubChem:(77230565)	2
224	1	N/A	-260.8982601173059	C6H14N4O	[M - H2O + H]+	GCZMJVPODYFNRR	InChI=1S/C6H14N4O/c1-5(4-11-2)3-9-10-6(7)8/h3,5H,4H2,1-2H3,(H4,7,8,10)	null	CC(COC)C=NN=C(N)N	-0.800000012	103747833	PubChem:(103747833)	2
225	1	N/A	-260.97841154277006	C6H14N4O	[M - H2O + H]+	CVYMSHYFFHEUOA	InChI=1S/C6H14N4O/c1-5(7)10-4-9-3-6(11)8-2/h3-6,8,11H,7H2,1-2H3	null	CC(N)N=CN=CC(NC)O	-1.5	90245938	PubChem:(90245938)	2
226	1	N/A	-261.10402515788337	C6H14N4O	[M - H2O + H]+	WWDMYOVRFPCAHB	InChI=1S/C6H14N4O/c11-4-2-6-9-8-5-1-3-7-10(5)6/h5-9,11H,1-4H2	null	C1CNN2C1NNC2CCO	-0.699999988	130136187	PubChem:(130136187)	2
227	1	N/A	-261.66867837964946	C6H14N4O	[M - H2O + H]+	ARSVFMSJBWDDMA	InChI=1S/C6H14N4O/c7-6(11)9-5-1-3-10(8)4-2-5/h5H,1-4,8H2,(H3,7,9,11)	null	C1CN(CCC1NC(=O)N)N	-1.20000005	89140113	PubChem:(89140113)	2
228	1	N/A	-261.68397641796093	C6H14N4O	[M - H2O + H]+	PQEMNMIZJGMCOZ	InChI=1S/C6H14N4O/c7-5(2-4-11)1-3-10-6(8)9/h4-5H,1-3,7H2,(H4,8,9,10)	null	C(CN=C(N)N)C(CC=O)N	-2.4000001	91240200	PubChem:(91240200)	2
229	1	N/A	-262.02115672655833	C6H14N4O	[M - H2O + H]+	DFXLZXZYTWKSEJ	InChI=1S/C6H14N4O/c1-2-3-4(7)5-8-6(11)10-9-5/h4-5,9H,2-3,7H2,1H3,(H2,8,10,11)	null	CCCC(C1NC(=O)NN1)N	-0.600000024	130175279;130175280	PubChem:(130175279 130175280)	2
230	1	N/A	-262.22480273964464	C6H14N4O	[M - H2O + H]+	VSYQBSZPOFTSBI	InChI=1S/C6H14N4O/c1-5(2)3-4-11-10(9)6(7)8/h3H,4,9H2,1-2H3,(H3,7,8)	null	CC(=CCON(C(=N)N)N)C	0.0	118626370	PubChem:(118626370)	2
231	1	N/A	-262.2629999175664	C6H14N4O	[M - H2O + H]+	DEYSCWRSGBOCJH	InChI=1S/C6H15N4O/c1-10(2,5-6-11)4-3-8-9-7/h11H,3-6H2,1-2H3/q+1	null	C[N+](C)(CCN=[N+]=[N-])CCO	0.5	117969166	PubChem:(117969166)	2
232	1	N/A	-262.45864291923317	C6H14N4O	[M - H2O + H]+	LKNAOZWCPPJCJS	InChI=1S/C6H14N4O/c1-4(5(2)11-3)9-10-6(7)8/h5H,1-3H3,(H4,7,8,10)	null	CC(C(=NN=C(N)N)C)OC	-0.699999988	103773080	PubChem:(103773080)	2
233	1	N/A	-262.50872631780817	C6H14N4O	[M - H2O + H]+	NRPBWXZQTJXCOC	InChI=1S/C6H14N4O/c1-2-4(3-5(7)8)10-6(9)11/h4H,2-3H2,1H3,(H3,7,8)(H3,9,10,11)	null	CCC(CC(=N)N)NC(=O)N	-1.10000002	64406854	PubChem:(64406854)	2
234	1	N/A	-262.5846099451619	C6H14N4O	[M - H2O + H]+	VQOZRQMQZVUIHE	InChI=1S/C6H14N4O/c1-10-3-5(4-10)8-2-6(7)9-11/h5,8,11H,2-4H2,1H3,(H2,7,9)	null	CN1CC(C1)NCC(=NO)N	-0.600000024	130678997;133629410	PubChem:(130678997 133629410)	2
235	1	N/A	-262.9250168595723	C6H14N4O	[M - H2O + H]+	MTPLUOZBNABOJM	InChI=1S/C6H14N4O/c1-2-3-7-4-5-8-6(11)10-9-5/h5,7,9H,2-4H2,1H3,(H2,8,10,11)	null	CCCNCC1NC(=O)NN1	-0.5	76930504	PubChem:(76930504)	2
236	1	N/A	-262.9442613788463	C6H14N4O	[M - H2O + H]+	XYWKEUFVJHWQPB	InChI=1S/C6H14N4O/c7-3-5-1-2-6(11-5)4-9-10-8/h5-6H,1-4,7H2,(H2,8,9)	null	C1CC(OC1CN)CN=NN	-0.400000006	129138328	PubChem:(129138328)	2
237	1	N/A	-263.4277084316198	C6H14N4O	[M - H2O + H]+	WJXGSMCASUGWSJ	InChI=1S/C6H14N4O/c7-1-2-8-3-5-4-9-6(11)10-5/h5,8H,1-4,7H2,(H2,9,10,11)	null	C1C(NC(=O)N1)CNCCN	-2.20000005	131228800	PubChem:(131228800)	2
238	1	N/A	-263.60951135652687	C6H14N4O	[M - H2O + H]+	FIIBVRAWWZLLEJ	InChI=1S/C6H14N4O/c1-2-3-10(6(8)9)4-5(7)11/h2-4H2,1H3,(H2,7,11)(H3,8,9)	null	CCCN(CC(=O)N)C(=N)N	-0.899999976	138105428	PubChem:(138105428)	2
239	1	N/A	-263.6203176344022	C6H14N4O	[M - H2O + H]+	XSEYXUIRBPGMBI	InChI=1S/C6H14N4O/c7-3-5(11)4-10-6-8-1-2-9-6/h5,11H,1-4,7H2,(H2,8,9,10)	null	C1CN=C(N1)NCC(CN)O	-2.0	133617516	PubChem:(133617516)	2
240	1	N/A	-263.678726677645	C6H14N4O	[M - H2O + H]+	GADSVVONKUUHHY	InChI=1S/C6H14N4O/c1-9-3-2-8-6(9)10(7)4-5-11/h11H,2-5,7H2,1H3	2-[amino-(1-methyl-4,5-dihydroimidazol-2-yl)amino]ethanol	CN1CCN=C1N(CCO)N	-2.0	18960694	PubChem:(18960694)	2
241	1	N/A	-264.2702452030817	C6H14N4O	[M - H2O + H]+	NUCGWVMPFYVOFH	InChI=1S/C6H14N4O/c1-5(11)4-10(3-2-7)6(8)9/h2-4,7H2,1H3,(H3,8,9)	null	CC(=O)CN(CCN)C(=N)N	-1.89999998	134259058	PubChem:(134259058)	2
242	1	N/A	-264.4478157706653	C6H14N4O	[M - H2O + H]+	UZKCZLCWMMERCM	InChI=1S/C6H14N4O/c1-4(3-5(7)8)10-6(11)9-2/h4H,3H2,1-2H3,(H3,7,8)(H2,9,10,11)	null	CC(CC(=N)N)NC(=O)NC	-1.29999995	81907814	PubChem:(81907814)	2
243	1	N/A	-265.33256969121163	C6H14N4O	[M - H2O + H]+	LYKFILWIQPQZJN	InChI=1S/C6H14N4O/c1-3-7-4(2)5-8-6(11)10-9-5/h4-5,7,9H,3H2,1-2H3,(H2,8,10,11)	null	CCNC(C)C1NC(=O)NN1	-0.600000024	130807220	PubChem:(130807220)	2
244	1	N/A	-266.0175050095529	C6H14N4O	[M - H2O + H]+	BIEBWKXHINHVJW	InChI=1S/C6H14N4O/c7-9-6(11)10(8)5-3-1-2-4-5/h5H,1-4,7-8H2,(H,9,11)	null	C1CCC(C1)N(C(=O)NN)N	-0.100000001	121226490	PubChem:(121226490)	2
245	1	N/A	-266.31154522718947	C6H14N4O	[M - H2O + H]+	SHHIBDJTRPUWQU	InChI=1S/C6H14N4O/c1-2-4(7)3-5-8-6(11)10-9-5/h4-5,9H,2-3,7H2,1H3,(H2,8,10,11)	null	CCC(CC1NC(=O)NN1)N	-0.600000024	130164566	PubChem:(130164566)	2
246	1	N/A	-266.70263840345166	C6H14N4O	[M - H2O + H]+	WWHYXOQSGGVRMA	InChI=1S/C6H14N4O/c7-6(11)5-9-1-3-10(8)4-2-9/h1-5,8H2,(H2,7,11)	null	C1CN(CCN1CC(=O)N)N	-1.70000005	89140088	PubChem:(89140088)	2
247	1	N/A	-267.1608176082695	C6H14N4O	[M - H2O + H]+	CBIZJKBLFGDGTF	InChI=1S/C6H14N4O/c1-9(8)6(7)10-3-2-5(11)4-10/h5,7,11H,2-4,8H2,1H3	null	CN(C(=N)N1CCC(C1)O)N	-1.39999998	57590565	PubChem:(57590565)	2
248	1	N/A	-267.1919601414611	C6H14N4O	[M - H2O + H]+	KQMMDXHTTMGTJB	InChI=1S/C6H14N4O/c7-5(10-6(8)9)3-1-2-4-11/h4-5H,1-3,7H2,(H4,8,9,10)	null	C(CC=O)CC(N)N=C(N)N	-2.0	88185545	PubChem:(88185545)	2
249	1	N/A	-267.2900668107771	C6H14N4O	[M - H2O + H]+	TZDCNPXBOFMNMR	InChI=1S/C6H14N4O/c1-2-6(11)3-10(4-6)5(7)9-8/h11H,2-4,8H2,1H3,(H2,7,9)	null	CCC1(CN(C1)C(=NN)N)O	-1.10000002	130879363	PubChem:(130879363)	2
250	1	N/A	-267.60438017054986	C6H14N4O	[M - H2O + H]+	AOXPYXAXAPVUOM	InChI=1S/C6H14N4O/c7-8-5-9-1-3-10(6-11)4-2-9/h6,8H,1-5,7H2	null	C1CN(CCN1CNN)C=O	-1.5	117574688	PubChem:(117574688)	2
251	1	N/A	-267.67975397097365	C6H14N4O	[M - H2O + H]+	YRDHJYKNMRTSIG	InChI=1S/C6H14N4O/c7-6(11)9-4-1-2-5(3-4)10-8/h4-5,10H,1-3,8H2,(H3,7,9,11)	null	C1CC(CC1NC(=O)N)NN	-1.20000005	117851005	PubChem:(117851005)	2
252	1	N/A	-268.02639620724426	C6H14N4O	[M - H2O + H]+	AVYBVDQRKIWXGC	InChI=1S/C6H14N4O/c7-3-4(8)5(11)6-9-1-2-10-6/h4,6,9-10H,1-3,7-8H2	null	C1CNC(N1)C(=O)C(CN)N	-2.79999995	66836653	PubChem:(66836653)	2
253	1	N/A	-268.248586995644	C6H14N4O	[M - H2O + H]+	GTZIVWXHUOHVOC	InChI=1S/C6H14N4O/c1-4(2)5(11)3-6(9-7)10-8/h4H,3,7-8H2,1-2H3,(H,9,10)	null	CC(C)C(=O)CC(=NN)NN	0.200000003	122592057	PubChem:(122592057)	2
254	1	N/A	-269.09758375204666	C6H14N4O	[M - H2O + H]+	RDWLWPAMRUVUFV	InChI=1S/C6H14N4O/c7-8-6(11)10-9-5-3-1-2-4-5/h5,9H,1-4,7H2,(H2,8,10,11)	null	C1CCC(C1)NNC(=O)NN	0.200000003	45122744	PubChem:(45122744)	2
255	1	N/A	-269.550581467354	C6H14N4O	[M - H2O + H]+	DEURWHPGRDNCOS	InChI=1S/C6H14N4O/c1-11-3-2-9-4-6(7)5-10(9)8/h5H,2-4,7-8H2,1H3	null	COCCN1CC(=CN1N)N	-1.10000002	69436313	PubChem:(69436313)	2
256	1	N/A	-270.2334079940827	C6H14N4O	[M - H2O + H]+	IGQXXISLHTYKHY	InChI=1S/C6H14N4O/c1-6(2,3)10-5(11)9-4(7)8/h1-3H3,(H5,7,8,9,10,11)	null	CC(C)(C)NC(=O)N=C(N)N	0.0	12622411	PubChem:(12622411)	2
257	1	N/A	-270.2474378127597	C6H14N4O	[M - H2O + H]+	ZVTFNKQCQZYNAV	InChI=1S/C6H14N4O/c1-4-9(2)5-8-10(3)6(7)11/h5H,4H2,1-3H3,(H2,7,11)	null	CCN(C)C=NN(C)C(=O)N	-0.5	129936657	PubChem:(129936657)	2
258	1	N/A	-270.8108843604352	C6H14N4O	[M - H2O + H]+	GLZPFOPRMQZABH	InChI=1S/C6H14N4O/c1-3-4(5(7)8)10-6(11)9-2/h4H,3H2,1-2H3,(H3,7,8)(H2,9,10,11)	null	CCC(C(=N)N)NC(=O)NC	-0.699999988	81908305	PubChem:(81908305)	2
259	1	N/A	-271.03159119215525	C6H14N4O	[M - H2O + H]+	YFDIRCORSVXNDY	InChI=1S/C6H14N4O/c1-2-5(7)9-3-4-10-6(8)11/h2-4H2,1H3,(H2,7,9)(H3,8,10,11)	null	CCC(=NCCNC(=O)N)N	-1.5	83118276	PubChem:(83118276)	2
260	1	N/A	-271.1377421652568	C6H14N4O	[M - H2O + H]+	QPDPTBXUKXURBI	InChI=1S/C6H14N4O/c7-5-1-2-10(3-5)4-6(11)9-8/h5H,1-4,7-8H2,(H,9,11)	null	C1CN(CC1N)CC(=O)NN	-1.89999998	63571646	PubChem:(63571646)	2
261	1	N/A	-271.322056251921	C6H14N4O	[M - H2O + H]+	ZITWAPHGFIPSKQ	InChI=1S/C6H14N4O/c1-2-3-10(4-5-11)9-6(7)8/h2,11H,1,3-5H2,(H4,7,8,9)	null	C=CCN(CCO)N=C(N)N	-0.699999988	138064483	PubChem:(138064483)	2
262	1	N/A	-271.35263448821553	C6H14N4O	[M - H2O + H]+	AGWCBQHIOQPIPT	InChI=1S/C6H14N4O/c7-1-2-9-5-3-11-4-10-6(5)8/h9-10H,1-4,7-8H2	null	C1C(=C(NCO1)N)NCCN	-1.39999998	89901293	PubChem:(89901293)	2
263	1	N/A	-271.43121082585657	C6H14N4O	[M - H2O + H]+	PKZROENPHYYBDC	InChI=1S/C6H14N4O/c7-5-6(11)9-1-3-10(8)4-2-9/h1-5,7-8H2	null	C1CN(CCN1C(=O)CN)N	-2.0999999	89076837	PubChem:(89076837)	2
264	1	N/A	-271.54174564101817	C6H14N4O	[M - H2O + H]+	IZPPXSKDEPCNFA	InChI=1S/C6H14N4O/c11-6-5(7-1-3-9-6)8-2-4-10-6/h5,7-11H,1-4H2	null	C1CNC2(C(N1)NCCN2)O	-2.4000001	57055428	PubChem:(57055428)	2
265	1	N/A	-272.27511079626265	C6H14N4O	[M - H2O + H]+	ABMJKQNQGMZTLI	InChI=1S/C6H14N4O/c1-2-3-4(5(7)8)10-6(9)11/h4H,2-3H2,1H3,(H3,7,8)(H3,9,10,11)	null	CCCC(C(=N)N)NC(=O)N	-0.411930829	64408090	PubChem:(64408090)	2
266	1	N/A	-272.5813233213149	C6H14N4O	[M - H2O + H]+	IWEOUGHXAMHCBB	InChI=1S/C6H14N4O/c1-4(2)10-6(11)9-3-5(7)8/h4H,3H2,1-2H3,(H3,7,8)(H2,9,10,11)	null	CC(C)NC(=O)NCC(=N)N	-0.800000012	64407024	PubChem:(64407024)	2
267	1	N/A	-272.69258358245645	C6H14N4O	[M - H2O + H]+	CSGHQADCISKSNO	InChI=1S/C6H14N4O/c1-4(3-7-2)5-8-6(11)10-9-5/h4-5,7,9H,3H2,1-2H3,(H2,8,10,11)	null	CC(CNC)C1NC(=O)NN1	-0.600000024	130935258	PubChem:(130935258)	2
268	1	N/A	-274.5512812714249	C6H14N4O	[M - H2O + H]+	IRFUABOLTRFZLY	InChI=1S/C6H14N4O/c1-6(2,4(7)11)10-5(8)9-3/h1-3H3,(H2,7,11)(H3,8,9,10)	null	CC(C)(C(=O)N)NC(=NC)N	-1.29999995	62358456	PubChem:(62358456)	2
269	1	N/A	-274.5727007092764	C6H14N4O	[M - H2O + H]+	VOUDNGYMQLJSJF	InChI=1S/C6H14N4O/c1-9-2-4-10(5-3-9)8-6(7)11/h2-5H2,1H3,(H3,7,8,11)	ACMC-20lnzd	CN1CCN(CC1)NC(=O)N	-1.0	45099469	PubChem:(45099469)	2
270	1	N/A	-275.08592618280284	C6H14N4O	[M - H2O + H]+	NPNZHSGUSSKONL	InChI=1S/C6H14N4O/c1-4(5(7)11)10-6(8-2)9-3/h4H,1-3H3,(H2,7,11)(H2,8,9,10)	null	CC(C(=O)N)NC(=NC)NC	-1.10000002	130614193;130667388;131097016	PubChem:(130614193 130667388 131097016)	2
271	1	N/A	-275.4165307260811	C6H14N4O	[M - H2O + H]+	UCRQEAFRUSEYGZ	InChI=1S/C6H14N4O/c1-2-5(11)4(7)3-10-6(8)9/h4H,2-3,7H2,1H3,(H4,8,9,10)	null	CCC(=O)C(CN=C(N)N)N	-2.0	89037996;89037997;91255735	PubChem:(89037996 89037997 91255735)	2
272	1	N/A	-275.53237054156443	C6H14N4O	[M - H2O + H]+	PWWOAVJGNNLSPM	InChI=1S/C6H15N4O/c1-10(4-5-11)3-2-8-6(10)9-7/h11H,2-5,7H2,1H3,(H,8,9)/q+1	null	C[N+]1(CCN=C1NN)CCO	-1.89999998	70490862	PubChem:(70490862)	2
273	1	N/A	-275.8289188854069	C6H14N4O	[M - H2O + H]+	JDRRXAAOMVFJFI	InChI=1S/C6H14N4O/c1-9(6(7)11)10-4-2-8-3-5-10/h8H,2-5H2,1H3,(H2,7,11)	null	CN(C(=O)N)N1CCNCC1	-1.29999995	121473014	PubChem:(121473014)	2
274	1	N/A	-276.2535699080911	C6H14N4O	[M - H2O + H]+	CHMSOADCBUXZSU	InChI=1S/C6H14N4O/c1-2-4(3-7)5-8-6(11)10-9-5/h4-5,9H,2-3,7H2,1H3,(H2,8,10,11)	null	CCC(CN)C1NC(=O)NN1	-0.699999988	130160391	PubChem:(130160391)	2
275	1	N/A	-276.4109801228923	C6H14N4O	[M - H2O + H]+	HNMYKIKCNKZACD	InChI=1S/C6H14N4O/c7-4-1-3(2-5(4)8)10-6(9)11/h3-5H,1-2,7-8H2,(H3,9,10,11)	null	C1C(CC(C1N)N)NC(=O)N	-2.20000005	130699283;129996323	PubChem:(130699283 129996323)	2
276	1	N/A	-276.7780143049379	C6H14N4O	[M - H2O + H]+	KKDUVSXMXGAEDM	InChI=1S/C6H14N4O/c7-4-5(10-9)2-1-3-6(8)11/h4,10H,1-3,7,9H2,(H2,8,11)	null	C(CC(=CN)NN)CC(=O)N	-0.899999976	88848796	PubChem:(88848796)	2
277	1	N/A	-276.8203002644872	C6H14N4O	[M - H2O + H]+	IFQHXWLBKCUQBJ	InChI=1S/C6H14N4O/c1-10-2-3-11-5-6(10)4-8-9-7/h6H,2-5H2,1H3,(H2,7,8)	null	CN1CCOCC1CN=NN	-0.200000003	90208838	PubChem:(90208838)	2
278	1	N/A	-276.9439781098272	C6H14N4O	[M - H2O + H]+	UUHHOGZJVZNUIX	InChI=1S/C6H14N4O/c1-4(6(2,3)8)9-10-5(7)11/h8H2,1-3H3,(H3,7,10,11)	null	CC(=NNC(=O)N)C(C)(C)N	-1.20000005	85524575;88875349;133668692	PubChem:(85524575 88875349 133668692)	2
279	1	N/A	-277.58158227229234	C6H14N4O	[M - H2O + H]+	VDSKIXZXBZUKQQ	InChI=1S/C6H14N4O/c1-4(2-3-7)5-8-6(11)10-9-5/h4-5,9H,2-3,7H2,1H3,(H2,8,10,11)	null	CC(CCN)C1NC(=O)NN1	-0.699999988	130162502	PubChem:(130162502)	2
280	1	N/A	-277.6867779448932	C6H14N4O	[M - H2O + H]+	WIDFYIQFKDSZSE	InChI=1S/C6H14N4O/c1-5(3-7)9-4-6(11)10(2)8/h9H,1,3-4,7-8H2,2H3	null	CN(C(=O)CNC(=C)CN)N	-1.5	88559435	PubChem:(88559435)	2
281	1	N/A	-278.5228005364457	C6H14N4O	[M - H2O + H]+	TUXFLPICTVEGND	InChI=1S/C6H14N4O/c1-9-2-4-10(5-3-9)6(11)8-7/h2-5,7H2,1H3,(H,8,11)	1-Piperazinecarboxylicacid, 4-methyl-, hydrazide	CN1CCN(CC1)C(=O)NN	-1.39999998	13154311	PubChem:(13154311)	2
282	1	N/A	-279.2146062293174	C6H14N4O	[M - H2O + H]+	TXWAKAYIFJCKGV	InChI=1S/C6H14N4O/c1-3-9-6(11)10-4(2)5(7)8/h4H,3H2,1-2H3,(H3,7,8)(H2,9,10,11)	null	CCNC(=O)NC(C)C(=N)N	-0.800000012	64404687	PubChem:(64404687)	2
283	1	N/A	-279.8493214708508	C6H14N4O	[M - H2O + H]+	MQJYNDIMCFZDPV	InChI=1S/C6H14N4O/c1-10-2-3-11-5(4-10)6(7)9-8/h5H,2-4,8H2,1H3,(H2,7,9)	null	CN1CCOC(C1)C(=NN)N	-1.20000005	79088244	PubChem:(79088244)	2
284	1	N/A	-280.4029974487573	C6H14N4O	[M - H2O + H]+	QQXKHPABZYZVPH	InChI=1S/C6H14N4O/c1-6(2,4(7)8)10-5(11)9-3/h1-3H3,(H3,7,8)(H2,9,10,11)	null	CC(C)(C(=N)N)NC(=O)NC	-1.0	81907592	PubChem:(81907592)	2
285	1	N/A	-280.76317559136237	C6H14N4O	[M - H2O + H]+	YMPLISVDTBEGPG	InChI=1S/C6H14N4O/c1-3(2)4(7)5-8-6(11)10-9-5/h3-5,9H,7H2,1-2H3,(H2,8,10,11)	null	CC(C)C(C1NC(=O)NN1)N	-0.5	130167997;130167998	PubChem:(130167997 130167998)	2
286	1	N/A	-280.86148314634784	C6H14N4O	[M - H2O + H]+	GBTPFHQYQYEKHI	InChI=1S/C6H14N4O/c1-3-10-4(6(8)11)5(7)9-2/h9-10H,3,7H2,1-2H3,(H2,8,11)	null	CCNC(=C(N)NC)C(=O)N	0.600000024	89662555	PubChem:(89662555)	2
287	1	N/A	-281.00685310156445	C6H14N4O	[M - H2O + H]+	DJPZOYXDGBHTKV	InChI=1S/C6H14N4O/c7-4-5(11)2-1-3-10-6(8)9/h1-4,7H2,(H4,8,9,10)	null	C(CC(=O)CN)CN=C(N)N	-2.20000005	53763560	PubChem:(53763560)	2
288	1	N/A	-283.590052401518	C6H14N4O	[M - H2O + H]+	IVPIEDWIRVWTGV	InChI=1S/C6H14N4O/c7-4-2-1-3-10(5(4)11)6(8)9/h4-5,11H,1-3,7H2,(H3,8,9)	3-amino-2-tritiooxypiperidine-1-carboximidamide	C1CC(C(N(C1)C(=N)N)O)N	-1.10000002	59081499	PubChem:(59081499)	2
289	1	N/A	-283.9536403962857	C6H14N4O	[M - H2O + H]+	XEGLXFUAYFTLHW	InChI=1S/C6H14N4O/c1-11-5-2-3-10(4-5)6(7)9-8/h5H,2-4,8H2,1H3,(H2,7,9)	null	COC1CCN(C1)C(=NN)N	-0.899999976	103534601;133632191	PubChem:(103534601 133632191)	2
290	1	N/A	-284.2291596652124	C6H14N4O	[M - H2O + H]+	OZWJJXROCBVECR	InChI=1S/C6H14N4O/c7-10-6(11)9-5-1-3-8-4-2-5/h5,8H,1-4,7H2,(H2,9,10,11)	null	C1CNCCC1NC(=O)NN	-1.29999995	54593226	PubChem:(54593226)	2
291	1	N/A	-284.82065823335154	C6H14N4O	[M - H2O + H]+	QKCOQPAEFZBEGK	InChI=1S/C6H14N4O/c7-5(10-8)9-4-6(11)2-1-3-6/h11H,1-4,8H2,(H3,7,9,10)	null	C1CC(C1)(CN=C(N)NN)O	-1.60000002	104874219	PubChem:(104874219)	2
292	1	N/A	-284.9113333698269	C6H14N4O	[M - H2O + H]+	AFYHRRCQGLAGAX	InChI=1S/C6H14N4O/c1-2-11-4-3-6(5-7)9-10-8/h6H,2-5,7H2,1H3	null	CCOCCC(CN)N=[N+]=[N-]	0.800000012	139456411	PubChem:(139456411)	2
293	1	N/A	-285.2674239255091	C6H14N4O	[M - H2O + H]+	IFEFCQQIDDPEKF	InChI=1S/C6H14N4O/c1-3-6(2,7)4-8-5(11)10-9-4/h4,9H,3,7H2,1-2H3,(H2,8,10,11)	null	CCC(C)(C1NC(=O)NN1)N	-0.699999988	130161855	PubChem:(130161855)	2
294	1	N/A	-285.599200929942	C6H14N4O	[M - H2O + H]+	CVNITUAUUYOTDM	InChI=1S/C6H14N4O/c1-4(5(7)8)3-10(2)6(9)11/h4H,3H2,1-2H3,(H3,7,8)(H2,9,11)	null	CC(CN(C)C(=O)N)C(=N)N	-1.29999995	64405977	PubChem:(64405977)	2
295	1	N/A	-285.86507820912743	C6H14N4O	[M - H2O + H]+	UAXAFQJWLZMGBG	InChI=1S/C6H14N4O/c1-3(4(2)7)5-8-6(11)10-9-5/h3-5,9H,7H2,1-2H3,(H2,8,10,11)	null	CC(C1NC(=O)NN1)C(C)N	-0.600000024	130166882	PubChem:(130166882)	2
296	1	N/A	-285.96345705730715	C6H14N4O	[M - H2O + H]+	SMHUKYYAENZNHE	InChI=1S/C6H14N4O/c1-6(2,11)4-3-8-10-5(7)9-4/h3,5,8-11H,7H2,1-2H3	null	CC(C)(C1=CNNC(N1)N)O	-1.0	66894470	PubChem:(66894470)	2
